"","year","daynum","sampledate","stratFlag","thermocline","layer","temp","o2","tp","doc","baro","longwave","shortwave"
"91",2015,211,NA,NA,10.825592530331,NA,23.7082347028521,NA,35.1401863955801,NA,98220,341.32625,305.771375
"92",2015,212,NA,NA,10.8643939892213,NA,23.7316773464003,NA,34.8569207993236,NA,98220,338.770833333333,305.175666666667
"93",2015,213,NA,NA,10.9031954481115,NA,23.7551199899485,NA,34.5736552030671,NA,98220,345.045,280.220041666667
"94",2015,214,NA,NA,10.9419969070017,NA,23.7785626334967,NA,34.2903896068106,NA,98220,389.18875,257.541416666667
"95",2015,215,2015-08-03,TRUE,10.9807983658919,"epi",23.8020052770449,7.3504837291117,34.0071240105541,5.41147933157432,98220,330.543754166667,281.86175
"96",2015,216,NA,NA,10.9177251497922,NA,23.8113655819408,NA,33.2185107006743,NA,98220,333.558333333333,279.353875
"97",2015,217,NA,NA,10.8546519336925,NA,23.8207258868367,NA,32.4298973907945,NA,98220,359.55625,259.648625
"98",2015,218,NA,NA,10.7915787175929,NA,23.8300861917326,NA,31.6412840809147,NA,98220,363.449583333333,250.564916666667
"99",2015,219,NA,NA,10.7285055014932,NA,23.8394464966286,NA,30.8526707710349,NA,98220,397.897916666667,128.256208333333
"100",2015,220,NA,NA,10.6654322853935,NA,23.8488068015245,NA,30.0640574611551,NA,98220,385.943333333333,170.003
"101",2015,221,NA,NA,10.6023590692938,NA,23.8581671064204,NA,29.2754441512753,NA,98220,404.297916666667,189.7645
"102",2015,222,NA,NA,10.5392858531941,NA,23.8675274113163,NA,28.4868308413955,NA,98220,397.52875,205.50425
"103",2015,223,NA,NA,10.4762126370944,NA,23.8768877162123,NA,27.6982175315157,NA,98220,351.720833333333,264.800208333333
"104",2015,224,NA,NA,10.4131394209947,NA,23.8862480211082,NA,26.9096042216359,NA,98220,355.627920833333,263.438041666667
"105",2015,225,NA,NA,10.350066204895,NA,23.8956083260041,NA,26.1209909117561,NA,98220,376.20625,228.0005
"106",2015,226,NA,NA,10.2869929887953,NA,23.9049686309,NA,25.3323776018763,NA,98220,410.418333333333,247.309083333333
"107",2015,227,NA,NA,10.2239197726956,NA,23.914328935796,NA,24.5437642919965,NA,98220,407.769166666667,219.27475
"108",2015,228,NA,NA,10.1608465565959,NA,23.9236892406919,NA,23.7551509821167,NA,98220,382.901666666667,257.17225
"109",2015,229,NA,NA,10.0977733404962,NA,23.9330495455878,NA,22.9665376722369,NA,98220,400.843333333333,181.736541666667
"110",2015,230,2015-08-18,TRUE,10.0347001243965,"epi",23.9424098504837,5.42571679859279,22.1779243623571,NA,98220,412.6475,151.900541666667
"111",2015,231,NA,NA,10.1268653876543,NA,23.7104876465049,NA,22.7505015194732,NA,98220,356.129166666667,244.53125
"112",2015,232,NA,NA,10.219030650912,NA,23.478565442526,NA,23.3230786765894,NA,98220,343.76625,210.191583333333
"113",2015,233,NA,NA,10.3111959141698,NA,23.2466432385472,NA,23.8956558337055,NA,98220,334.415416666667,243.599708333333
"114",2015,234,NA,NA,10.4033611774275,NA,23.0147210345684,NA,24.4682329908216,NA,98220,336.529166666667,251.630458333333
"115",2015,235,NA,NA,10.4955264406853,NA,22.7827988305895,NA,25.0408101479378,NA,98220,361.914166666667,212.118833333333
"116",2015,236,NA,NA,10.587691703943,NA,22.5508766266107,NA,25.6133873050539,NA,98220,324.7325,203.009041666667
"117",2015,237,NA,NA,10.6798569672008,NA,22.3189544226318,NA,26.1859644621701,NA,98220,360.042083333333,163.550833333333
"118",2015,238,NA,NA,10.7720222304585,NA,22.087032218653,NA,26.7585416192862,NA,98220,353.895416666667,219.433791666667
"119",2015,239,NA,NA,10.8641874937163,NA,21.8551100146741,NA,27.3311187764023,NA,98220,330.485008333333,242.831833333333
"120",2015,240,NA,NA,10.956352756974,NA,21.6231878106953,NA,27.9036959335185,NA,98220,363.83375,110.648875
"121",2015,241,NA,NA,11.0485180202318,NA,21.3912656067165,NA,28.4762730906346,NA,98220,378.852916666667,204.415833333333
"122",2015,242,NA,NA,11.1406832834895,NA,21.1593434027376,NA,29.0488502477508,NA,98220,348.4675,235.08775
"123",2015,243,2015-08-31,TRUE,11.2328485467473,"epi",20.9274211987588,8.15645925200065,29.6214274048669,4.97156540911318,98220,363.66125,234.157458333333
"124",2015,244,NA,NA,11.3324006382798,NA,20.8241950548938,NA,32.4000033754855,NA,98220,391.557083333333,236.071333333333
"125",2015,245,NA,NA,11.4319527298123,NA,20.7209689110289,NA,35.1785793461042,NA,98220,385.405,231.027875
"126",2015,246,NA,NA,11.5315048213448,NA,20.617742767164,NA,37.9571553167229,NA,98220,396.042083333333,232.721083333333
"127",2015,247,NA,NA,11.6310569128773,NA,20.514516623299,NA,40.7357312873415,NA,98220,392.802083333333,230.463291666667
"128",2015,248,NA,NA,11.7306090044099,NA,20.4112904794341,NA,43.5143072579602,NA,98220,399.30625,161.985625
"129",2015,249,NA,NA,11.8301610959424,NA,20.3080643355691,NA,46.2928832285788,NA,98220,392.3975,227.329416666667
"130",2015,250,NA,NA,11.9297131874749,NA,20.2048381917042,NA,49.0714591991975,NA,98220,415.560833333333,213.280541666667
"131",2015,251,NA,NA,12.0292652790074,NA,20.1016120478392,NA,51.8500351698161,NA,98220,395.749166666667,164.41575
"132",2015,252,NA,NA,12.1288173705399,NA,19.9983859039743,NA,54.6286111404348,NA,98220,320.295416666667,229.177166666667
"133",2015,253,NA,NA,12.2283694620724,NA,19.8951597601094,NA,57.4071871110534,NA,98220,358.264166666667,165.935375
"134",2015,254,NA,NA,12.3279215536049,NA,19.7919336162444,NA,60.1857630816721,NA,98220,332.1175,207.604541666667
"135",2015,255,NA,NA,12.4274736451375,NA,19.6887074723795,NA,62.9643390522907,NA,98220,305.87,222.472666666667
"136",2015,256,NA,NA,12.52702573667,NA,19.5854813285145,NA,65.7429150229094,NA,98220,290.272083333333,223.727125
"137",2015,257,NA,NA,12.6265778282025,NA,19.4822551846496,NA,68.521490993528,NA,98220,330.5025,216.382333333333
"138",2015,258,NA,NA,12.726129919735,NA,19.3790290407846,NA,71.3000669641467,NA,98220,345.564166666667,213.698791666667
"139",2015,259,NA,NA,12.8256820112675,NA,19.2758028969197,NA,74.0786429347653,NA,98220,349.96,183.835083333333
"140",2015,260,NA,NA,12.9252341028,NA,19.1725767530548,NA,76.857218905384,NA,98220,384.8475,148.1275
"141",2015,261,NA,NA,13.0247861943326,NA,19.0693506091898,NA,79.6357948760026,NA,98220,389.539583333333,190.583166666667
"142",2015,262,NA,NA,13.1243382858651,NA,18.9661244653249,NA,82.4143708466213,NA,98220,317.670416666667,211.078875
"143",2015,263,NA,NA,13.2238903773976,NA,18.8628983214599,NA,85.1929468172399,NA,98220,296.333333333333,198.5872125
"144",2015,264,NA,NA,13.3234424689301,NA,18.759672177595,NA,87.9715227878586,NA,98220,300.415420833333,207.612916666667
"145",2015,265,NA,NA,13.4229945604626,NA,18.65644603373,NA,90.7500987584773,NA,98220,325.6525,200.234041666667
"146",2015,266,NA,NA,13.5225466519951,NA,18.5532198898651,NA,93.5286747290959,NA,98220,335.937916666667,199.346083333333
"147",2015,267,NA,NA,13.6220987435276,NA,18.4499937460002,NA,96.3072506997145,NA,98220,342.337916666667,174.450916666667
"148",2015,268,NA,NA,13.7216508350602,NA,18.3467676021352,NA,99.0858266703332,NA,98220,347.66125,170.772458333333
